Entity ID,Entity,Payoff,Product IDs,Internal Product ID,Product Name,Underlying(s),Product Creator,Product Create Time,Product Modify Time,Traded,KID Creator,KID Lang,KID Publish Time,Notional CCY,Notional Amount,FX Rate,Notional (EUR),Moderate Price (%),Moderate Return,RIY @RHP (%),KID Date,SRI
73,CA-CIB,EMTN - CLN on Single,Internal Code-0bjUhObV,95704,EMTN - CLN on Petrobras," US0003M Index, PETR5YUSAC=R",CILIO Anthony,8/31/2018,8/31/2018,,NULL,NULL,NULL,USD,NULL,1.1625,NULL,160.26,10.36,0.47,9/5/2018,5
73,CA-CIB,EMTN - CLN on Single,ISIN Code-zVRtqwMM,95158,EMTN - CLN on Petroleo Brasileiro ," US0003M Index, PETR5YUSAC=R",Jenna Sitruk,7/10/2018,7/10/2018,,NULL,NULL,NULL,USD,718000,1.1711,613098.796,130.02,9.3,1.49,7/10/2018,6
73,CA-CIB,EMTN - CLN on Single,Internal Code-9bfiFFiJ,95246,EMTN - CLN on Single, TOTF5YEUAM=R,Faiza CHAOUCH,7/16/2018,7/16/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,110.1,1.98,0.53,7/16/2018,1
73,CA-CIB,EMTN - CLN on Single,Internal Code-8Gu9KXbo,95266,EMTN - CLN on Single, GASI5YEUAM=R-2,Nicolas Gaffie,7/18/2018,8/30/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,112.04,2.33,0.1,7/18/2018,1
73,CA-CIB,EMTN - CLN on Single,Internal Code-hWekoecT,95267,EMTN - CLN on Single, GLEB5YEUAM=R,Faiza CHAOUCH,7/18/2018,7/18/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,112.05,2.34,0,7/18/2018,4
73,CA-CIB,EMTN - CLN on Single,Internal Code-iu3IEN4O,95538,EMTN - CLN on Single," CPURNSA Index, UN5YEUAM=R",BADRAN George,8/14/2018,8/14/2018,,NULL,NULL,NULL,USD,NULL,1.1678,NULL,110.15,4.22,0.45,8/14/2018,2
73,CA-CIB,EMTN - CLN on Single,Internal Code-BGZx98FA,93972,EMTN - CLN on Single - test fixed then floating," EUR003M Index, RENA5YEUAM=R",NULL,5/23/2018,5/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,105.19,1.03,0,7/18/2018,3
73,CA-CIB,EMTN - CLN on Single,ISIN Code-C6JQ9pUy,95053,EMTN - CLN on TOTAL," US0003M Index, TOTF5YEUAM=R",Gaspard Vienne,6/29/2018,6/29/2018,,NULL,NULL,NULL,EUR,718000,1,718000,240.55,13.54,0,8/3/2018,1
73,CA-CIB,EMTN - CLN on Single,ISIN Code-joLZ0WYf,94464,EMTN - CLN on Xerox," US0006M Index, XRX5YUSAX=R",NULL,6/8/2018,6/8/2018,,NULL,NULL,NULL,USD,718000,1.1604,618752.1544,174.16,11.68,1.03,6/8/2018,3
73,CA-CIB,EMTN - CLN on Single,Internal Code-MBVbklqr,93626,EMTN - CLN on Xerox - SAMPLE ," US0003M Index, XRX5YUSAX=R",NULL,4/30/2018,5/3/2018,Traded,NULL,NULL,NULL,USD,719000,1.1851,606699.8566,171.58,11.49,0,7/17/2018,3
73,CA-CIB,EMTN - Digital Ladder (Equity),Internal Code-ktRyanga,92433,EMTN - Digital Ladder (Equity) - NG SAMPLE, SX5E Index,NULL,2/27/2018,5/4/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,151.14,4.27,0,5/17/2018,7
